Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU4682,33.01183328,82,335,5668.748557,Unknown,72,14,82,4,Carrier A,7.382904602,Supplier 5,Delhi,8,352,23,100.0065856,Pass,0.879332093,Air,Route A,132.6090591
cosmetics,SKU4683,56.74094573,88,548,1812.012229,Unknown,85,8,53,3,Carrier B,7.593221819,Supplier 2,Chennai,6,830,19,47.79478239,Pass,3.345447492,Rail,Route C,689.1962093
haircare,SKU4684,14.09014131,90,163,3629.74038,Female,104,20,76,8,Carrier B,8.385372568,Supplier 5,Mumbai,13,492,25,33.01748191,Pending,1.562464529,Sea,Route B,412.8757439
skincare,SKU4685,16.17657519,41,359,4283.78321,Female,53,24,17,8,Carrier A,6.453222087,Supplier 5,Chennai,17,399,28,75.35797662,Pass,3.353909047,Road,Route A,375.5619916
cosmetics,SKU4686,62.58108492,36,412,9040.444279,Unknown,27,21,69,8,Carrier A,4.875438822,Supplier 2,Mumbai,23,177,4,79.32228617,Fail,1.415115166,Rail,Route B,490.6693164
skincare,SKU4687,56.43276886,33,86,8839.258598,Non-binary,9,16,49,3,Carrier C,6.372501592,Supplier 3,Delhi,19,765,12,18.593645,Fail,2.189493717,Rail,Route B,41.77454874
skincare,SKU4688,86.66046393,20,539,3024.064096,Female,90,24,36,8,Carrier A,6.268862437,Supplier 4,Chennai,29,387,23,2.017763942,Pending,2.580425469,Road,Route B,598.9957147
cosmetics,SKU4689,62.81838826,46,606,3556.117735,Unknown,64,9,96,5,Carrier A,7.511535983,Supplier 5,Kolkata,32,864,31,67.16038218,Pending,0.650062873,Rail,Route C,851.6464209
skincare,SKU4690,78.46392747,78,244,6473.233866,Female,51,13,48,8,Carrier B,0.272429868,Supplier 1,Mumbai,16,567,23,6.125562664,Pending,2.265858692,Road,Route A,514.7488012
cosmetics,SKU4691,9.36803151,54,16,4901.212862,Female,57,20,39,4,Carrier A,1.626794734,Supplier 3,Mumbai,17,118,24,57.67454937,Fail,0.994753599,Sea,Route C,100.52796
skincare,SKU4692,80.01719153,96,246,6757.183936,Unknown,44,4,52,0,Carrier B,8.426398169,Supplier 2,Chennai,20,517,0,58.14479192,Fail,3.83073255,Air,Route A,245.2893996
skincare,SKU4693,101.1474541,41,116,4564.24548,Male,67,5,77,5,Carrier B,9.121446598,Supplier 2,Mumbai,19,658,5,63.5017681,Fail,0.956789167,Rail,Route B,214.2750674
haircare,SKU4694,20.87697933,39,272,7821.868905,Unknown,51,10,24,4,Carrier C,7.535315084,Supplier 1,Delhi,9,690,1,48.79317307,Pass,1.059924297,Rail,Route C,772.8011458
skincare,SKU4695,8.09068553,37,432,5959.724248,Non-binary,41,10,66,5,Carrier C,3.354826697,Supplier 5,Kolkata,18,561,21,58.37067285,Fail,3.87887548,Rail,Route C,165.4246108
haircare,SKU4696,40.37629561,49,391,10303.46563,Unknown,39,9,37,4,Carrier C,3.816817618,Supplier 2,Chennai,24,1024,26,39.66222449,Fail,0.822154669,Road,Route A,701.9806476
skincare,SKU4697,51.07296112,60,848,9957.099336,Female,84,22,77,5,Carrier C,6.883181189,Supplier 3,Kolkata,10,724,12,25.01169608,Pending,3.412023718,Rail,Route B,655.9930006
haircare,SKU4698,44.53705802,42,687,5679.168542,Female,67,12,63,3,Carrier B,2.492606867,Supplier 4,Kolkata,22,440,7,92.85181663,Pending,2.390797885,Rail,Route A,416.1493432
haircare,SKU4699,111.6926995,47,1043,7245.243939,Non-binary,13,17,19,5,Carrier A,5.567699495,Supplier 2,Bangalore,22,863,9,42.29746867,Pending,1.127742934,Rail,Route A,706.8568789
skincare,SKU4700,53.54656068,110,79,8747.114369,Male,72,0,87,6,Carrier C,7.93403858,Supplier 4,Mumbai,9,697,14,8.536278058,Pending,1.457720537,Air,Route A,517.2438241
skincare,SKU4701,39.62953804,51,297,3315.227565,Non-binary,107,18,52,8,Carrier A,4.977937876,Supplier 1,Mumbai,24,668,19,34.84073795,Fail,3.784578896,Rail,Route A,743.1549382
skincare,SKU4702,87.52248383,73,711,7540.019277,Non-binary,19,14,72,4,Carrier A,6.492760562,Supplier 3,Mumbai,15,570,0,16.66085623,Pass,2.837007779,Sea,Route B,675.7535234
haircare,SKU4703,41.15418155,58,840,6817.243426,Male,76,23,103,7,Carrier C,9.785190359,Supplier 4,Delhi,19,108,11,46.45891406,Pass,2.544542613,Sea,Route C,480.4983481
cosmetics,SKU4704,51.65118167,30,181,7588.296885,Non-binary,5,3,79,6,Carrier B,7.827327367,Supplier 2,Bangalore,24,736,18,48.66931389,Fail,5.707036889,Rail,Route B,140.8949014
skincare,SKU4705,40.12693596,49,157,10452.28664,Male,53,13,21,12,Carrier C,7.227220519,Supplier 2,Mumbai,13,420,12,51.02346544,Pending,1.051343608,Rail,Route B,597.3369368
haircare,SKU4706,99.57515903,0,1045,4957.071001,Non-binary,4,20,56,4,Carrier C,6.33492682,Supplier 5,Mumbai,19,598,10,13.04475106,Fail,4.18098102,Air,Route B,915.9663367
haircare,SKU4707,2.701928896,23,157,3053.813316,Female,106,17,42,2,Carrier B,7.556820949,Supplier 2,Kolkata,19,685,22,51.70497776,Fail,2.14180876,Rail,Route B,363.6444678
cosmetics,SKU4708,64.98048292,140,327,5040.317197,Male,79,19,57,6,Carrier A,6.272266057,Supplier 2,Bangalore,15,652,10,59.48156678,Pending,0.348644612,Air,Route B,577.1278152
haircare,SKU4709,39.83603962,142,23,5028.750316,Unknown,144,25,63,8,Carrier A,1.092878977,Supplier 1,Bangalore,32,430,22,66.16053372,Pending,1.509819122,Sea,Route B,966.9568412
skincare,SKU4710,70.44523284,61,621,3539.934136,Female,20,13,3,3,Carrier B,5.125258491,Supplier 5,Kolkata,21,690,29,84.97540934,Pass,4.075238957,Air,Route A,688.7522152
skincare,SKU4711,38.88971775,47,1142,3699.498708,Unknown,24,18,14,1,Carrier A,1.370415549,Supplier 2,Mumbai,25,322,8,26.50291126,Fail,0.7210189,Rail,Route C,320.3439049
haircare,SKU4712,63.58587943,27,498,6759.816087,Female,34,2,61,5,Carrier A,3.132399483,Supplier 3,Mumbai,25,104,17,19.69933006,Pending,1.9729091,Air,Route B,17.29403535
cosmetics,SKU4713,91.80141842,52,126,8275.652328,Unknown,52,12,73,4,Carrier C,5.110372203,Supplier 1,Mumbai,20,110,13,96.8644935,Pass,3.405742143,Rail,Route A,205.2026594
skincare,SKU4714,58.94605298,70,630,1739.479308,Unknown,41,21,8,6,Carrier A,1.79794688,Supplier 1,Mumbai,26,645,30,4.528341091,Pass,0.370814467,Road,Route C,508.7151074
cosmetics,SKU4715,56.00841837,9,448,8085.281351,Female,56,12,30,3,Carrier A,3.386679235,Supplier 1,Chennai,27,181,20,34.21397572,Fail,2.22139867,Road,Route A,269.237902
skincare,SKU4716,1.315078051,53,585,371.3857778,Non-binary,19,17,66,7,Carrier B,2.459593373,Supplier 5,Kolkata,6,399,13,48.44424264,Pass,2.826390466,Sea,Route A,979.0139785
haircare,SKU4717,30.4836666,3,801,8129.408052,Non-binary,61,5,57,2,Carrier C,7.772078541,Supplier 2,Kolkata,5,204,14,70.05007595,Pending,4.115812903,Rail,Route A,404.7546879
skincare,SKU4718,64.79293653,109,821,7319.817333,Unknown,47,16,52,3,Carrier A,0.096192341,Supplier 3,Delhi,13,148,12,78.67679746,Fail,1.570122689,Air,Route A,36.02087177
skincare,SKU4719,81.12189556,61,368,4455.600856,Non-binary,24,5,69,6,Carrier B,4.362526822,Supplier 2,Mumbai,33,673,8,85.24006993,Pending,3.090666289,Sea,Route B,396.1397085
cosmetics,SKU4720,15.03016094,66,174,6551.816549,Non-binary,57,10,53,9,Carrier B,0.23857397,Supplier 5,Chennai,10,492,5,32.80982293,Pass,2.740361325,Rail,Route A,71.68171465
haircare,SKU4721,69.97588984,54,822,1727.935139,Unknown,0,12,70,13,Carrier C,2.914511415,Supplier 2,Delhi,2,378,31,34.1818106,Fail,1.980556979,Air,Route A,810.6727769
haircare,SKU4722,61.18493412,69,513,10030.91822,Female,54,7,11,9,Carrier B,7.672862558,Supplier 4,Mumbai,15,104,2,30.34032408,Pending,4.12671932,Road,Route B,663.3097344
haircare,SKU4723,54.46864839,11,437,8771.86744,Non-binary,38,10,58,3,Carrier A,3.856955246,Supplier 1,Mumbai,12,682,16,9.432143065,Fail,1.437985057,Rail,Route A,124.9334024
skincare,SKU4724,155.4749142,4,677,9790.047514,Male,118,19,17,5,Carrier C,0.4841981,Supplier 2,Chennai,13,741,18,43.81060796,Fail,2.802746509,Rail,Route A,751.8880409
skincare,SKU4725,35.81872215,73,601,4848.314815,Unknown,115,17,63,4,Carrier A,5.259172313,Supplier 1,Bangalore,16,339,12,87.69635774,Pending,3.064458387,Road,Route A,241.616901
cosmetics,SKU4726,52.56435932,18,60,3946.542425,Unknown,88,0,12,7,Carrier C,5.913009108,Supplier 3,Delhi,28,542,4,67.1163197,Fail,3.064656442,Air,Route A,379.1581577
cosmetics,SKU4727,63.28945471,88,538,12418.46069,Male,88,17,29,4,Carrier C,4.201056268,Supplier 3,Kolkata,6,491,23,47.80242544,Fail,0.014797829,Sea,Route A,526.9172238
haircare,SKU4728,76.30736121,47,432,9475.314249,Non-binary,32,9,2,4,Carrier C,10.69774497,Supplier 4,Mumbai,10,839,12,20.97395327,Fail,1.780496197,Air,Route B,613.8296125
skincare,SKU4729,25.84525646,83,238,4667.349206,Female,43,27,22,6,Carrier B,6.279504931,Supplier 5,Mumbai,3,902,10,14.64911566,Pass,1.903514926,Rail,Route A,543.8739691
skincare,SKU4730,25.68525545,102,188,5543.735567,Non-binary,46,11,10,5,Carrier A,8.264691886,Supplier 4,Kolkata,16,967,23,58.07651667,Pending,1.954321411,Road,Route B,490.6776228
haircare,SKU4731,28.33886346,24,395,7214.35697,Unknown,44,19,36,4,Carrier B,5.950547559,Supplier 4,Kolkata,5,849,19,2.963234512,Fail,5.000476048,Road,Route B,363.7257287
cosmetics,SKU4732,29.50884784,25,282,7763.154944,Unknown,59,4,53,0,Carrier B,5.584043776,Supplier 1,Bangalore,2,862,21,38.35794243,Fail,1.839071995,Road,Route C,281.0764098
cosmetics,SKU4733,20.70547312,51,246,5584.55994,Non-binary,98,16,57,9,Carrier A,8.141952114,Supplier 5,Chennai,20,372,22,58.46908218,Fail,0.765857476,Road,Route B,401.2590057
cosmetics,SKU4734,101.2743563,,878,4271.123466,Non-binary,73,16,1,10,Carrier C,5.308733636,Supplier 3,Chennai,21,504,8,54.58971613,Pending,1.409271679,Air,Route B,651.005444
haircare,SKU4735,67.23594912,,594,5153.37045,Unknown,37,21,49,4,Carrier A,2.85879839,Supplier 2,Mumbai,19,71,15,72.08864222,Fail,1.645738031,Road,Route B,489.2676117
cosmetics,SKU4736,1.902615649,25,891,1959.718695,Non-binary,34,19,66,7,Carrier A,3.118224782,Supplier 1,Bangalore,15,862,10,42.21351855,Fail,6.091915346,Air,Route A,203.8019705
haircare,SKU4737,51.97665408,51,746,9918.580311,Unknown,56,15,61,5,Carrier C,0.266370515,Supplier 3,Kolkata,21,1069,7,102.0188448,Pending,2.614084549,Rail,Route A,536.8628674
skincare,SKU4738,39.47418153,32,787,2400.027936,Male,82,35,74,2,Carrier B,9.389027093,Supplier 4,Bangalore,30,226,16,5.310668275,Pass,0.876217491,Sea,Route C,617.3586675
haircare,SKU4739,1.455436222,41,534,6685.421428,Male,100,30,56,2,Carrier A,4.042217749,Supplier 5,Bangalore,5,154,10,79.58779541,Fail,0.519581239,Sea,Route A,210.8403379
skincare,SKU4740,7.160739767,37,733,6721.246411,Female,2,7,27,3,Carrier B,5.588857552,Supplier 1,Kolkata,15,509,11,54.28141126,Fail,2.262336548,Air,Route C,635.306735
haircare,SKU4741,97.8824352,7,278,4711.929298,Female,37,30,73,5,Carrier A,7.62591963,Supplier 2,Bangalore,25,212,21,13.17949498,Fail,2.541138572,Rail,Route B,738.688541
haircare,SKU4742,30.72719591,37,535,6903.495814,Female,48,10,88,5,Carrier C,2.092735411,Supplier 5,Bangalore,4,636,22,63.51726968,Pending,2.912583935,Road,Route B,456.5379845
haircare,SKU4743,113.3457815,97,454,5565.712442,Unknown,43,1,43,6,Carrier B,8.449117765,Supplier 1,Chennai,1,863,20,36.53546898,Fail,2.41982412,Air,Route B,478.4319344
cosmetics,SKU4744,50.98674772,27,534,7116.5119,Unknown,69,22,42,6,Carrier B,5.779738922,Supplier 5,Chennai,20,947,27,99.68455259,Pending,2.877574336,Rail,Route A,240.6245313
cosmetics,SKU4745,124.5012713,86,557,935.3835804,Female,40,25,28,9,Carrier A,5.111071575,Supplier 1,Mumbai,26,867,2,48.4982661,Pending,2.615319925,Rail,Route B,279.3564989
skincare,SKU4746,40.8140662,66,894,4724.032078,Unknown,22,9,59,6,Carrier C,5.57787421,Supplier 5,Chennai,10,555,10,55.78326868,Pass,3.549021807,Sea,Route A,544.6488889
cosmetics,SKU4747,62.68209617,53,72,9478.852214,Non-binary,57,1,46,6,Carrier B,4.281500137,Supplier 1,Bangalore,4,367,22,96.30603902,Fail,2.438042069,Rail,Route A,723.3075592
skincare,SKU4748,2.20178905,67,546,7130.428187,Male,17,25,79,5,Carrier A,5.054632412,Supplier 4,Bangalore,34,366,16,24.87093219,Fail,2.572016792,Rail,Route B,324.1304655
haircare,SKU4749,46.92328932,90,152,6978.31323,Female,33,7,39,4,Carrier A,2.741627709,Supplier 3,Kolkata,16,930,5,28.14346666,Fail,2.106939372,Road,Route A,113.7565781
skincare,SKU4750,96.09115054,85,369,8263.564761,Female,52,18,49,5,Carrier A,6.132556538,Supplier 1,Kolkata,13,354,13,39.52513822,Pending,3.916838748,Sea,Route B,869.5687992
cosmetics,SKU4751,9.569456018,81,152,7407.534258,Female,97,11,72,6,Carrier C,5.699321543,Supplier 1,Chennai,15,986,18,71.35170087,Fail,1.907914943,Rail,Route C,642.2603679
haircare,SKU4752,40.24548114,2,537,1044.13245,Male,37,24,65,5,Carrier B,8.26676419,Supplier 5,Chennai,6,512,1,74.1786667,Pass,3.294981264,Rail,Route A,439.6128216
haircare,SKU4753,86.38148663,39,849,3821.69764,Male,66,18,16,9,Carrier A,10.72970608,Supplier 5,Bangalore,21,90,19,11.35250076,Fail,2.380243107,Road,Route A,751.1844375
skincare,SKU4754,14.10879099,93,-998,5672.78715,Non-binary,86,4,38,5,Carrier C,4.489370239,Supplier 2,Chennai,15,620,0,9.80672876,Pending,2.960035157,Road,Route B,371.0353011
skincare,SKU4755,82.4249826,52,708,4720.792494,Male,55,24,34,9,Carrier B,8.603841151,Supplier 2,Kolkata,18,415,18,80.26771109,Fail,2.033108855,Rail,Route C,413.6539344
haircare,SKU4756,61.43712859,7,9,5412.89411,Female,54,29,46,8,Carrier C,5.062527725,Supplier 2,Mumbai,3,632,13,72.34089888,Pending,0.539708273,Rail,Route A,662.8776915
cosmetics,SKU4757,62.65631667,28,50,322.7609211,Non-binary,63,20,14,8,Carrier A,4.46729682,Supplier 2,Bangalore,7,535,28,74.14890805,Pending,2.719490499,Rail,Route C,673.0865874
haircare,SKU4758,76.55836186,65,739,9856.393351,Unknown,58,25,40,1,Carrier B,8.013256698,Supplier 2,Chennai,12,101,12,35.13973385,Pending,1.836941805,Rail,Route B,449.1782284
skincare,SKU4759,43.16518981,81,236,3519.530534,Non-binary,41,5,55,3,Carrier C,3.513273827,Supplier 4,Bangalore,20,262,15,15.74308029,Pass,1.537960135,Road,Route B,469.8108023
cosmetics,SKU4760,37.11568647,25,798,6827.628871,Non-binary,73,8,42,6,Carrier C,5.741330233,Supplier 2,Bangalore,5,756,24,48.60790575,Pending,5.00457629,Road,Route B,764.0267954
haircare,SKU4761,70.24072739,111,932,9459.065491,Female,39,12,10,7,Carrier C,10.16877598,Supplier 2,Chennai,9,490,16,63.52984371,Pass,2.884050453,Rail,Route B,909.4151082
cosmetics,SKU4762,35.12962268,45,225,3787.93759,Female,59,20,37,3,Carrier B,7.292046559,Supplier 5,Bangalore,25,753,4,42.76606024,Pending,5.636478714,Road,Route A,166.7187823
haircare,SKU4763,10.3368444,16,789,3.604189346,Female,38,11,62,2,Carrier A,5.716052406,Supplier 3,Mumbai,15,147,3,4.548657271,Pending,3.99976651,Rail,Route B,443.8828124
haircare,SKU4764,123.1922113,43,452,3088.944412,Non-binary,71,29,65,2,Carrier C,8.927193737,Supplier 1,Mumbai,17,660,7,33.26293712,Fail,1.247698244,Road,Route B,739.7586054
skincare,SKU4765,28.1933267,15,588,3121.950728,Male,23,8,78,5,Carrier A,5.052165443,Supplier 3,Delhi,36,306,27,54.59541403,Fail,3.535766654,Sea,Route B,770.0083089
skincare,SKU4766,38.9460086,85,489,6350.923755,Female,66,4,52,5,Carrier B,5.907782314,Supplier 2,Chennai,28,439,24,83.74460186,Pending,3.587781685,Sea,Route A,881.3147597
skincare,SKU4767,14.24291823,7,600,5452.592553,Non-binary,47,8,25,5,Carrier B,8.197817424,Supplier 1,Delhi,39,323,5,50.20403177,Pass,2.175200297,Road,Route B,229.976769
skincare,SKU4768,10.73683322,8,840,6712.21207,Non-binary,23,1,78,1,Carrier B,5.562264625,Supplier 5,Delhi,23,655,4,72.35317332,Fail,2.197622994,Rail,Route A,459.092164
skincare,SKU4769,48.19809656,32,561,2293.069334,Unknown,32,15,8,1,Carrier B,1.240819016,Supplier 4,Delhi,19,284,11,76.45186817,Pending,0.66711103,Rail,Route B,261.3174122
cosmetics,SKU4770,21.42680014,26,274,6924.840612,Male,52,7,5,4,Carrier B,6.390647112,Supplier 1,Chennai,13,425,15,10.46916738,Fail,1.933096249,Sea,Route B,778.5884325
cosmetics,SKU4771,86.74865721,13,656,4308.915613,Unknown,85,8,67,2,Carrier C,4.60273025,Supplier 4,Chennai,16,267,3,10.24861347,Pending,2.8966406,Air,Route A,519.7736091
skincare,SKU4772,58.43398779,45,282,8737.47104,Male,18,28,57,5,Carrier B,6.773580799,Supplier 5,Bangalore,5,708,34,36.94720159,Fail,4.036400562,Road,Route C,399.5475102
haircare,SKU4773,33.37338157,17,20,6883.663594,Non-binary,105,13,47,3,Carrier A,7.589647045,Supplier 5,Mumbai,26,998,14,81.74982356,Pass,1.807096893,Air,Route A,470.4343287
skincare,SKU4774,31.40175046,96,183,10244.63279,Unknown,35,16,79,5,Carrier B,3.946975085,Supplier 5,Delhi,30,838,16,31.74360982,Pending,2.96735295,Sea,Route A,812.7820593
haircare,SKU4775,63.46360338,94,335,2454.351864,Non-binary,4,22,14,6,Carrier A,7.336125367,Supplier 3,Kolkata,11,963,6,97.70692445,Pending,2.590138525,Rail,Route A,815.7360785
skincare,SKU4776,47.11677421,16,492,7940.590998,Female,24,1,25,0,Carrier A,3.217770912,Supplier 1,Bangalore,21,238,22,58.04601182,Pass,3.369135044,Road,Route A,368.1508214
skincare,SKU4777,115.1573104,56,440,8157.387455,Non-binary,73,13,59,0,Carrier B,4.348774685,Supplier 5,Bangalore,5,608,13,28.75241509,Pending,3.87663247,Road,Route B,572.457628
haircare,SKU4778,51.20153092,45,572,10131.71262,Unknown,76,15,40,1,Carrier C,6.079986345,Supplier 2,Bangalore,15,265,28,69.87403,Pending,2.547126007,Sea,Route B,699.6758847
skincare,SKU4779,31.45489129,19,233,2645.193345,Non-binary,40,8,38,6,Carrier C,6.22835703,Supplier 4,Delhi,13,189,11,99.2511173,Pending,1.376747646,Sea,Route A,743.1075363
skincare,SKU4780,40.77180928,48,544,3325.564832,Male,71,9,1,6,Carrier A,7.101578611,Supplier 1,Mumbai,10,1014,23,59.59237787,Pass,1.7835771,Rail,Route C,1098.070808
haircare,SKU4781,55.93850144,25,653,7984.818817,Female,37,10,3,5,Carrier B,8.257806136,Supplier 5,Mumbai,7,1234,10,31.73636261,Fail,1.983152644,Rail,Route B,125.1650199
skincare,SKU4782,65.9401443,56,145,6475.368563,Unknown,105,12,33,2,Carrier C,0.596574535,Supplier 5,Chennai,1,500,8,38.05396562,Pending,1.743648409,Sea,Route B,662.2229179
skincare,SKU4783,59.94576741,108,366,2338.277807,Male,31,22,6,5,Carrier B,10.10009446,Supplier 5,Chennai,28,290,16,68.22283422,Fail,2.389791877,Rail,Route C,181.775775
skincare,SKU4784,79.71895863,67,142,2201.008254,Non-binary,61,18,9,7,Carrier C,3.003596823,Supplier 4,Kolkata,19,558,16,43.9423986,Fail,1.326492955,Rail,Route A,903.0652712
cosmetics,SKU4785,57.332487,57,-126,3089.26166,Unknown,119,10,70,4,Carrier B,10.82932883,Supplier 1,Bangalore,31,722,11,65.7899423,Pending,3.063665553,Air,Route B,460.030326
cosmetics,SKU4786,32.82836328,50,195,7749.895096,Unknown,76,9,79,5,Carrier A,6.826501643,Supplier 1,Chennai,35,363,19,4.172905666,Pending,2.533780854,Road,Route B,787.9876492
haircare,SKU4787,13.08766996,63,501,4382.324467,Non-binary,29,34,29,11,Carrier C,3.692096222,Supplier 2,Kolkata,17,487,20,15.13215094,Pending,2.944514803,Road,Route B,215.1775656
skincare,SKU4788,56.40848766,78,598,9027.658896,Male,46,21,77,5,Carrier C,7.614903361,Supplier 3,Delhi,24,620,11,15.97368505,Fail,0.847213611,Air,Route B,347.8136593
cosmetics,SKU4789,22.27794262,36,110,2488.262319,Unknown,43,12,39,5,Carrier C,9.431500258,Supplier 4,Delhi,17,20,0,8.054666291,Fail,2.302427047,Sea,Route A,581.4403142
haircare,SKU4790,42.3220834,90,1196,11709.42046,Unknown,61,3,48,3,Carrier A,1.914200539,Supplier 4,Kolkata,21,914,1,50.76934497,Fail,3.593026502,Road,Route B,928.37326
cosmetics,SKU4791,100.8600825,51,310,2645.340166,Male,57,0,21,8,Carrier B,4.818612761,Supplier 2,Bangalore,13,828,16,62.98093773,Pending,3.295030819,Road,Route A,578.5760721
haircare,SKU4792,57.59205189,58,-642,1813.364561,Non-binary,101,23,17,4,Carrier C,5.823826425,Supplier 2,Kolkata,25,567,19,28.52606324,Pending,0.847273747,Sea,Route C,601.7983736
skincare,SKU4793,23.5707959,46,670,5782.288361,Female,56,8,54,8,Carrier C,8.928913254,Supplier 1,Chennai,20,136,14,43.94599009,Fail,0.585850525,Road,Route B,867.1897701
haircare,SKU4794,65.4056955,22,823,4294.00714,Female,38,10,64,4,Carrier A,3.440587543,Supplier 1,Delhi,0,578,14,71.98956917,Fail,3.451581099,Air,Route B,543.4950634
haircare,SKU4795,71.01061641,141,767,9564.151757,Female,49,25,32,8,Carrier C,7.729947462,Supplier 1,Bangalore,4,589,8,69.79128274,Pass,1.084443481,Road,Route C,313.6432331
cosmetics,SKU4796,63.49539277,96,573,4018.274454,Female,60,8,18,12,Carrier A,6.553200926,Supplier 1,Bangalore,28,552,12,49.01948115,Pass,4.144749496,Sea,Route C,459.1005508
cosmetics,SKU4797,40.85360311,52,316,6169.168601,Female,65,21,68,9,Carrier C,5.708664758,Supplier 4,Kolkata,25,841,8,62.39013191,Fail,3.645486076,Air,Route C,584.6824775
haircare,SKU4798,100.9813757,51,221,7517.925892,Unknown,88,13,62,3,Carrier C,2.44895309,Supplier 3,Chennai,23,1148,11,44.71051556,Pass,1.042411059,Air,Route B,672.1881555
haircare,SKU4799,60.09581256,21,231,7485.570254,Unknown,81,14,16,2,Carrier A,6.986069963,Supplier 3,Kolkata,23,84,16,60.54153582,Pending,0.441108562,Road,Route B,159.778855
cosmetics,SKU4800,47.5398875,22,128,7515.324246,Non-binary,7,20,62,8,Carrier B,4.424532202,Supplier 1,Chennai,6,139,17,95.52000266,Pass,3.006894537,Rail,Route B,696.3356155
haircare,SKU4801,108.5063607,35,358,6113.379073,Unknown,41,5,60,4,Carrier C,11.60574191,Supplier 4,Mumbai,12,172,7,36.6556036,Pending,5.095308989,Air,Route A,80.48982924
haircare,SKU4802,5.9837243,75,983,7147.083368,Female,39,23,44,3,Carrier C,6.22037944,Supplier 2,Bangalore,30,262,21,24.39454204,Fail,3.670062084,Sea,Route B,320.892629
haircare,SKU4803,80.35095634,91,203,7680.712499,Male,60,15,20,4,Carrier C,10.42863021,Supplier 5,Bangalore,20,712,20,70.62554367,Fail,3.056796838,Road,Route A,1135.651683
